CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,PRODUCCION_HISTORICA_MEDIA,temperature_mean,temperature_max,temperature_min,precip24Hour_mean,precip24Hour_sum,relativeHumidity_mean
19,40129,585,15,575.0,17,1,0,1,0.1727,880.0,553.3333333333334,14.423214081609327,36.3,-6.7,1.5253857583723855,13345.6,65.09073036918505
20,40129,585,15,575.0,17,1,0,1,0.1727,250.0,635.0,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
21,40129,585,15,575.0,17,1,0,1,0.1727,,558.0,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
14,40200,44,7,630.0,71,1,0,1,1.774,372.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,40200,44,7,630.0,68,1,0,0,1.774,1460.0,372.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,40200,44,7,630.0,68,1,0,0,1.774,2590.0,916.0,26.565625,36.4,16.2,0.0,0.0,44.759375
16,40200,44,7,630.0,71,1,0,1,1.774,591.0,1474.0,15.705425372272884,40.9,-4.0,1.2759066759066757,11046.8,71.1683056325023
16,40200,44,7,630.0,87,1,0,0,1.774,5500.0,1253.25,15.705425372272884,40.9,-4.0,1.2759066759066757,11046.8,71.1683056325023
16,40200,44,7,630.0,68,1,0,0,1.774,1910.0,2102.6,15.705425372272884,40.9,-4.0,1.2759066759066757,11046.8,71.1683056325023
17,40200,44,7,630.0,71,1,0,1,1.774,1398.24,2070.5,15.736726730173306,39.3,-5.3,2.30067714908757,20045.8,69.43474119132331
17,40200,44,7,630.0,68,1,0,0,1.774,2280.0,1974.462857142857,15.736726730173306,39.3,-5.3,2.30067714908757,20045.8,69.43474119132331
18,40200,44,7,630.0,71,1,0,1,1.774,728.25,2012.655,15.019647355163729,38.7,-4.0,1.091252576139226,9531.0,65.85907945958323
18,40200,44,7,630.0,68,1,0,0,1.774,2530.0,1869.9433333333332,15.019647355163729,38.7,-4.0,1.091252576139226,9531.0,65.85907945958323
19,40200,44,7,630.0,71,1,0,1,1.774,1111.795,1935.9489999999998,15.135569779403362,37.4,-6.5,1.5775517201965938,13802.0,65.0558006629329
19,40200,44,7,630.0,68,1,0,0,1.774,1810.0,1861.0259090909092,15.135569779403362,37.4,-6.5,1.5775517201965938,13802.0,65.0558006629329
20,40200,44,7,630.0,71,1,0,1,1.774,941.472,1856.77375,16.00682310058093,38.8,-1.4,1.4867638683221323,13052.3,67.45891331586742
20,40200,44,7,630.0,68,1,0,0,1.0077,1660.0,1786.365923076923,16.00682310058093,38.8,-1.4,1.4867638683221323,13052.3,67.45891331586742
21,40200,44,7,630.0,71,1,0,1,1.774,,1777.3397857142859,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
14,40204,510,15,600.0,17,2,0,1,0.2543,1743.7,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,40204,510,15,600.0,17,2,0,1,0.2543,1610.7,1743.7,26.759375,36.0,16.5,0.0,0.0,43.0125
16,40204,510,15,600.0,17,2,0,1,0.2543,2089.5,1677.2,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
17,40204,510,15,600.0,17,2,0,1,0.2543,1175.055,1814.6333333333332,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
18,40204,510,15,600.0,17,2,0,1,0.2543,1450.8,1654.73875,14.31360201511335,38.2,-4.4,1.146691092283032,10015.2,66.16230822074651
19,40204,510,15,600.0,17,2,0,1,0.2543,1122.51,1613.951,14.423214081609327,36.3,-6.7,1.5253857583723855,13345.6,65.09073036918505
20,40204,510,15,600.0,17,2,0,1,0.2543,1083.05,1532.0441666666666,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
21,40204,510,15,600.0,17,2,0,1,0.2543,,1467.902142857143,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
16,40344,417,18,670.0,32,2,0,1,1.2261,6410.0,0.0,15.411231674939398,40.6,-3.9,1.558188958188958,13490.8,72.62255309325947
17,40344,417,18,670.0,32,2,0,1,1.2261,3590.0,6410.0,15.495925628371399,39.5,-5.8,2.5518650292666134,22234.4,70.23158498794905
18,40344,417,18,670.0,32,2,0,1,1.2261,12536.91,5000.0,14.726780398442866,37.8,-4.3,1.1095832379207695,9691.1,66.47766201053355
19,40344,417,18,670.0,32,2,0,1,1.2261,6090.0,7512.303333333333,14.773151217281976,36.9,-6.3,1.3796090981826494,12070.2,65.62450565778947
20,40344,417,18,670.0,32,2,0,1,1.2261,8780.0,7156.7275,15.627292402323727,38.2,-0.8,1.620913543683791,14230.0,67.8300261988837
21,40344,417,18,670.0,32,2,0,1,1.2261,,7481.3820000000005,15.382373771989947,39.9,-4.4,0.814781814027873,7132.6,65.23698880511766
14,40352,510,15,600.0,32,2,0,1,0.35,3590.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,40352,510,15,600.0,32,2,0,1,0.35,2750.0,3590.0,26.759375,36.0,16.5,0.0,0.0,43.0125
16,40352,510,15,600.0,32,2,0,1,0.35,3810.0,3170.0,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
17,40352,510,15,600.0,32,2,0,1,0.35,3320.0,3383.3333333333335,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
18,40352,510,15,600.0,32,1,0,1,0.35,3270.0,3367.5,14.31360201511335,38.2,-4.4,1.146691092283032,10015.2,66.16230822074651
20,40352,510,15,600.0,32,2,0,1,0.35,3570.0,3348.0,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
21,40352,510,15,600.0,32,2,0,1,0.35,,3385.0,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
18,40447,737,7,630.0,26,2,0,1,1.4783,7136.64,0.0,15.019647355163729,38.7,-4.0,1.091252576139226,9531.0,65.85907945958323
19,40447,737,7,630.0,26,2,0,1,1.4783,6903.68,7136.64,15.135569779403362,37.4,-6.5,1.5775517201965938,13802.0,65.0558006629329
20,40447,737,7,630.0,26,2,0,1,1.4783,11585.28,7020.16,16.00682310058093,38.8,-1.4,1.4867638683221323,13052.3,67.45891331586742
21,40447,737,7,630.0,26,1,0,1,1.4783,,8541.866666666667,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
21,40447,737,7,630.0,26,2,0,1,1.4783,,8541.866666666667,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
14,40468,134,12,460.0,17,1,0,1,1.9681952872062665,5713.5,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,40468,134,12,460.0,17,1,0,1,1.9681952872062665,8124.0,5713.5,26.9375,36.5,16.8,0.0,0.0,44.290625
16,40468,134,12,460.0,17,1,0,1,1.9681952872062665,1810.58,6918.75,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,40468,134,12,460.0,17,1,0,1,1.9681952872062665,1973.74,5216.026666666667,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
14,40675,284,5,650.0,59,1,0,1,0.94,4326.3,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,40675,284,5,650.0,59,1,0,1,0.94,2047.0,4326.3,26.325,37.0,15.6,0.0,0.0,46.94375
16,40675,284,5,650.0,59,1,0,1,0.94,2530.0,3186.65,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
17,40675,284,5,650.0,59,1,0,1,0.94,1035.336,2967.7666666666664,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
18,40675,284,5,650.0,59,1,0,1,0.94,1049.796,2484.659,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
19,40675,284,5,650.0,59,1,0,1,0.94,1876.908,2197.6864,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
20,40675,284,5,650.0,59,1,0,1,0.94,639.132,2144.2233333333334,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
21,40675,284,5,650.0,59,1,0,1,0.94,,1929.2102857142856,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
14,41027,468,7,605.0,32,1,0,1,0.9695,187.539,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,41027,468,7,605.0,32,2,0,1,0.9695,8547.232,187.539,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,41027,468,7,605.0,32,1,0,1,0.9695,67.848,4367.3855,26.565625,36.4,16.2,0.0,0.0,44.759375
15,41027,468,7,605.0,32,2,0,1,0.9695,12800.251,2934.2063333333335,26.565625,36.4,16.2,0.0,0.0,44.759375
16,41027,468,7,605.0,32,2,0,1,0.9695,11685.563,5400.717500000001,15.705425372272884,40.9,-4.0,1.2759066759066757,11046.8,71.1683056325023
17,41027,468,7,605.0,32,2,0,1,0.9695,11379.1,6657.686600000001,15.736726730173306,39.3,-5.3,2.30067714908757,20045.8,69.43474119132331
18,41027,468,7,605.0,32,2,0,1,0.9695,9902.825,7444.588833333334,15.019647355163729,38.7,-4.0,1.091252576139226,9531.0,65.85907945958323
19,41027,468,7,605.0,32,1,0,1,0.9695,486.234,7795.765428571429,15.135569779403362,37.4,-6.5,1.5775517201965938,13802.0,65.0558006629329
19,41027,468,7,605.0,32,2,0,1,0.9695,8396.73,6882.0740000000005,15.135569779403362,37.4,-6.5,1.5775517201965938,13802.0,65.0558006629329
20,41027,468,7,605.0,32,2,0,1,0.9695,8888.321,7050.369111111111,16.00682310058093,38.8,-1.4,1.4867638683221323,13052.3,67.45891331586742
21,41027,468,7,605.0,32,1,0,1,0.9695,,7234.1642999999995,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
21,41027,468,7,605.0,32,2,0,1,0.9695,,7234.1642999999995,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
14,41325,919,14,655.0,68,1,0,0,1.599842819843342,8330.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,41325,919,14,655.0,17,1,0,1,1.9681952872062665,4769.0,8330.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,41325,919,14,655.0,59,1,0,1,2.013418139750116,4540.0,6549.5,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,41325,919,14,655.0,68,1,0,0,1.599842819843342,4970.0,5879.666666666667,26.8,35.5,16.9,0.0,0.0,41.1875
15,41325,919,14,655.0,17,1,0,1,1.9681952872062665,2470.0,5652.25,26.8,35.5,16.9,0.0,0.0,41.1875
15,41325,919,14,655.0,59,1,0,1,2.013418139750116,4560.0,5015.8,26.8,35.5,16.9,0.0,0.0,41.1875
14,41398,510,15,600.0,17,2,0,1,0.9908,7722.1,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,41398,510,15,600.0,17,2,0,1,0.9908,7133.1,7722.1,26.759375,36.0,16.5,0.0,0.0,43.0125
16,41398,510,15,600.0,17,2,0,1,0.9908,9253.5,7427.6,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
17,41398,510,15,600.0,17,2,0,1,0.9908,5324.389,8036.233333333334,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
18,41398,510,15,600.0,17,2,0,1,0.9908,6573.84,7358.27225,14.31360201511335,38.2,-4.4,1.146691092283032,10015.2,66.16230822074651
19,41398,510,15,600.0,17,2,0,1,0.9908,5086.298,7201.385800000001,14.423214081609327,36.3,-6.7,1.5253857583723855,13345.6,65.09073036918505
20,41398,510,15,600.0,17,2,0,1,0.9908,4914.712,6848.871166666667,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
21,41398,510,15,600.0,17,2,0,1,0.9908,,6572.562714285714,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
14,41419,757,12,470.0,17,1,0,1,1.9681952872062665,156.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,41607,616,7,635.0,59,1,0,1,1.6562,8600.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,41607,616,7,635.0,59,1,0,1,1.6562,6560.0,8600.0,26.565625,36.4,16.2,0.0,0.0,44.759375
16,41607,616,7,635.0,59,1,0,1,1.6562,7380.0,7580.0,15.705425372272884,40.9,-4.0,1.2759066759066757,11046.8,71.1683056325023
17,41607,616,7,635.0,59,1,0,1,1.6562,3820.0,7513.333333333333,15.736726730173306,39.3,-5.3,2.30067714908757,20045.8,69.43474119132331
17,41607,616,7,635.0,81,1,0,1,1.6562,1267.136,6590.0,15.736726730173306,39.3,-5.3,2.30067714908757,20045.8,69.43474119132331
18,41607,616,7,635.0,59,1,0,1,1.6562,3060.0,5525.4272,15.019647355163729,38.7,-4.0,1.091252576139226,9531.0,65.85907945958323
18,41607,616,7,635.0,81,1,0,1,1.6562,1020.41,5114.522666666667,15.019647355163729,38.7,-4.0,1.091252576139226,9531.0,65.85907945958323
19,41607,616,7,635.0,59,1,0,1,1.6562,5370.0,4529.649428571428,15.135569779403362,37.4,-6.5,1.5775517201965938,13802.0,65.0558006629329
19,41607,616,7,635.0,81,1,0,1,1.6562,487.36,4634.69325,15.135569779403362,37.4,-6.5,1.5775517201965938,13802.0,65.0558006629329
20,41607,616,7,635.0,59,1,0,1,1.6562,2810.0,4173.8784444444445,16.00682310058093,38.8,-1.4,1.4867638683221323,13052.3,67.45891331586742
20,41607,616,7,635.0,81,1,0,1,0.46,1276.274,4037.4906,16.00682310058093,38.8,-1.4,1.4867638683221323,13052.3,67.45891331586742
21,41607,616,7,635.0,59,1,0,1,1.6562,,3786.470909090909,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
21,41607,616,7,635.0,81,1,0,1,0.46,,3786.470909090909,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
14,41827,384,19,550.0,87,1,0,0,1.7881032258064515,6301.7,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,41827,384,19,550.0,59,1,0,1,2.013418139750116,5231.2,6301.7,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,41827,384,19,550.0,59,1,0,1,2.013418139750116,4134.0,5766.45,26.740625,37.0,16.3,0.0,0.0,46.434375
16,41827,384,19,550.0,59,1,0,1,2.013418139750116,6666.4,5222.3,16.03179037285005,41.4,-3.6,1.329071379071379,11507.1,71.71724376731301
17,41827,384,19,550.0,59,1,0,1,2.013418139750116,2049.6,5583.325,16.13244577068748,39.9,-5.1,2.324101916676231,20249.9,69.66391598760472
18,41827,384,19,550.0,59,1,0,1,2.013418139750116,4680.0,4876.58,15.433879093198993,38.9,-3.6,1.053629493931761,9202.4,65.88928326081978
19,41827,384,19,550.0,59,1,0,1,2.013418139750116,2913.6,4843.816666666667,15.516790490341753,37.8,-6.0,1.483072351125843,12975.4,65.21772774031318
14,42164,700,16,605.0,17,2,0,1,0.6153,4980.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,42164,700,16,605.0,17,2,0,1,0.6153,5550.0,4980.0,26.95,37.2,15.9,0.0,0.0,45.45625
16,42164,700,16,605.0,17,2,0,1,0.6153,6036.0,5265.0,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
17,42164,700,16,605.0,17,2,0,1,0.6153,3060.0,5522.0,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
18,42164,700,16,605.0,17,2,0,1,0.6153,4638.0,4906.5,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
19,42164,700,16,605.0,17,2,0,1,0.6153,4656.0,4852.8,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
20,42164,700,16,605.0,17,2,0,1,0.6153,3798.0,4820.0,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
21,42164,700,16,605.0,17,2,0,1,0.6153,,4674.0,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
14,42189,757,12,470.0,17,1,0,1,1.9681952872062665,800.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,42351,441,12,462.5,81,1,0,1,2.7024550116550117,1020.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,42384,441,12,462.5,59,1,0,1,0.1236,1155.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,42384,441,12,462.5,59,1,0,1,0.1236,1820.0,1155.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,42384,441,12,462.5,59,1,0,1,0.1236,1100.0,1487.5,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,42384,441,12,462.5,59,1,0,1,0.1236,480.0,1358.3333333333333,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,42384,441,12,462.5,59,1,0,1,0.1236,1145.0,1138.75,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,42384,441,12,462.5,59,1,0,1,0.1236,907.5,1140.0,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,42384,441,12,462.5,59,1,0,1,0.1236,645.0,1101.25,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,42384,441,12,462.5,59,1,0,1,0.1236,,1036.0714285714287,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
16,42448,732,7,590.0,9,1,0,0,1.0209,2130.0,0.0,15.705425372272884,40.9,-4.0,1.2759066759066757,11046.8,71.1683056325023
17,42448,732,7,590.0,9,2,0,0,1.0209,2290.0,2130.0,15.736726730173306,39.3,-5.3,2.30067714908757,20045.8,69.43474119132331
18,42448,732,7,590.0,9,2,0,0,1.0209,2640.0,2210.0,15.019647355163729,38.7,-4.0,1.091252576139226,9531.0,65.85907945958323
19,42448,732,7,590.0,9,2,0,0,1.0209,3440.0,2353.3333333333335,15.135569779403362,37.4,-6.5,1.5775517201965938,13802.0,65.0558006629329
20,42448,732,7,590.0,9,2,0,0,1.0209,2990.0,2625.0,16.00682310058093,38.8,-1.4,1.4867638683221323,13052.3,67.45891331586742
21,42448,732,7,590.0,9,2,0,0,1.0209,,2698.0,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
14,42474,441,12,462.5,59,2,0,1,2.013418139750116,3770.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,42474,441,12,462.5,59,2,0,1,2.013418139750116,2590.0,3770.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,42474,441,12,462.5,59,2,0,1,2.013418139750116,3280.0,3180.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
15,42483,441,12,462.5,32,2,0,1,0.2992,591.126,0.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,42483,441,12,462.5,32,2,0,1,0.2992,1518.72,591.126,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,42483,441,12,462.5,32,2,0,1,0.2992,970.966,1054.923,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,42483,441,12,462.5,32,2,0,1,0.2992,2733.456,1026.9373333333333,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,42483,441,12,462.5,32,2,0,1,0.2992,2559.776,1453.567,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,42483,441,12,462.5,32,2,0,1,0.2992,2348.28,1674.8088,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,42483,441,12,462.5,32,2,0,1,0.2992,,1787.054,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
21,42577,700,16,605.0,9,2,0,0,1.2,,0.0,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
14,42732,82,14,658.9249492900609,17,1,0,1,1.9681952872062665,19320.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,42732,82,14,658.9249492900609,17,1,0,1,1.9681952872062665,7090.0,19320.0,26.8,35.5,16.9,0.0,0.0,41.1875
16,42732,82,14,658.9249492900609,17,1,0,1,1.9681952872062665,17860.0,13205.0,14.905910192773865,39.7,-4.3,1.4217833217833218,12309.8,72.59419436749769
14,42787,203,9,387.5,40,2,0,1,0.9728,9453.5,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,42787,203,9,387.5,40,2,0,1,0.9728,12702.1,9453.5,26.5,35.8,17.1,0.0,0.0,45.990625
16,42787,203,9,387.5,40,2,0,1,0.9728,14515.1,11077.8,16.06553157104929,41.1,-3.0,1.3040194040194042,11290.2,70.38474145891044
17,42787,203,9,387.5,40,2,0,1,0.9728,5280.8,12223.566666666666,16.029599449099045,39.4,-5.2,2.583886147136463,22513.4,69.36422586939057
18,42787,203,9,387.5,40,2,0,1,0.9728,6494.4,10487.875,15.340897641401419,38.5,-3.2,1.1970002289901536,10454.6,65.68579116098007
19,42787,203,9,387.5,40,2,0,1,0.9728,6264.8,9689.18,15.444256486455593,37.6,-5.8,1.2938621556749343,11320.0,65.15870385186878
20,42787,203,9,387.5,40,2,0,1,0.9728,3054.5,9118.449999999999,16.271671033147282,39.1,-0.3,1.5418612598245813,13536.0,67.7391388540836
21,42787,203,9,387.5,40,2,0,1,0.9728,,8252.171428571428,15.92583961617546,40.5,-3.3,0.7648503541238291,6695.5,65.66780900159927
14,42915,441,12,462.5,40,1,0,1,0.2732,950.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,42915,441,12,462.5,40,1,0,1,0.2732,1010.0,950.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,42915,441,12,462.5,40,1,0,1,0.2732,770.0,980.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,42915,441,12,462.5,40,1,0,1,0.2732,440.0,910.0,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,42915,441,12,462.5,40,1,0,1,0.2732,1180.0,792.5,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,42915,441,12,462.5,40,1,0,1,0.2732,530.0,870.0,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,42915,441,12,462.5,40,1,0,1,0.2732,1190.0,813.3333333333334,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,42915,441,12,462.5,40,1,0,1,0.2732,,867.1428571428571,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
21,43077,700,16,605.0,9,2,0,0,0.52,,0.0,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
15,43108,64,19,555.0,17,1,0,1,1.9681952872062665,452.0,0.0,26.740625,37.0,16.3,0.0,0.0,46.434375
14,43129,134,12,460.0,59,1,0,1,2.013418139750116,1620.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,43129,134,12,460.0,59,1,0,1,2.013418139750116,1440.0,1620.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,43129,134,12,460.0,59,1,0,1,2.013418139750116,1970.0,1530.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,43129,134,12,460.0,59,1,0,1,2.013418139750116,2330.0,1676.6666666666667,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
